duration,src_bytes,dst_bytes,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,protocol_type,service,flag,attack_type
0.4454717242573806,4648.349750689717,899.0871340103675,6,4,0.09050038595058553,0.11541046508312823,0.2943612589826434,0.13705740227082275,25,tcp,ftp,SF,normal
1.4440583100662554,1144.247799768752,1855.9928661875354,17,5,0.03601516860795612,0.1554559001173214,0.6972585725003922,0.09279743570702503,8,udp,http,REJ,normal
1.7950094426195211,36735.991604642215,3.5128507731072975,11,3,0.02571522911287192,0.12986517271823692,0.7460777038186102,0.4231179136864257,23,udp,telnet,RSTR,normal
0.09512769951281709,498.09229718302237,5914.220252200639,10,5,0.048250355153195944,0.009996515359878264,0.7430471134613005,0.12957074164462248,22,tcp,http,SF,normal
1.8706660412992202,2051.3568098769356,94.70973989938953,7,3,0.013198423931155803,0.08658079491398929,0.435690561659302,0.16347527011183594,18,tcp,telnet,SF,normal
0.37392250395483284,1237.115678588713,626.6442755151787,9,5,0.19573519247195587,0.005341975443058348,0.7944060840246105,0.354789682725808,19,tcp,ftp,SF,normal
0.13452786175860848,53849.89693781846,50851.34669310679,6,5,0.12312124549768737,0.018151357799895584,0.9707606926253843,0.2330331918267622,17,udp,smtp,SF,normal
5.947375587013862,4416.529797510383,5946.26129699442,7,5,0.020399197996493753,0.27724566022489566,0.9038503294551028,0.5530149043656329,18,tcp,smtp,S0,normal
6.741260684922345,23474.947764915527,180.26140660207116,7,6,0.08964369759246929,0.1475624506594949,0.6097313624957996,0.03520950803039833,26,tcp,http,SF,normal
3.3046631456257534,152.76170963360752,27.838593789451014,13,6,0.061527705968697936,0.07590092428210932,0.737539486873264,0.34004707218932123,19,tcp,telnet,SF,dos
0.7265757199375166,5085.255391669277,0.6341649378840728,11,6,0.04039106535825141,0.044147423209393855,0.4717524032819107,0.16476775945977953,27,tcp,ftp,SF,u2r
0.20555463000501248,17663.605075706637,46.643801325653,9,5,0.10093420307250471,0.00791366579129392,0.7686130109159477,0.27171385094985356,19,tcp,telnet,REJ,r2l
2.3055015261973235,3514.2027981022397,214.13556237710492,9,7,0.016005583298818443,0.11165062227929191,0.859030034631905,0.2521234684793881,18,tcp,telnet,SF,normal
1.1601816851707967,25108.475818515406,20.87310354667369,10,3,0.25792149872959086,0.08138934982703527,0.9371115167458649,0.532482330283342,16,tcp,telnet,S0,normal
0.2603044679088973,1059.3630389085229,272.11617762420894,13,5,0.020640269542780244,0.019409231450228527,0.8866927342146692,0.0082693135421122,18,udp,ftp,RSTR,probe
1.3670944562683003,49945.85913155733,508.03769565781,12,7,0.1926284479868213,0.01401740720705717,0.6315999692839395,0.30860958195619914,20,udp,telnet,SF,normal
0.06998744288695817,295905.7431345077,205.49712726149173,7,2,0.2622390158641916,0.16448567355786176,0.5407094866495072,0.2035140659386862,23,tcp,smtp,REJ,normal
4.800845774786048,1442.7739289712758,57.39701264905552,13,8,0.060334342120747494,0.004500769297843128,0.749591626590015,0.22570683608482406,22,tcp,http,S0,normal
0.5989155536813722,1222.9178434679072,669.1204012445621,12,4,0.07197938922887767,0.14515511483301516,0.7121196599984203,0.11105364343544234,19,tcp,ssh,SF,normal
2.1725115971299607,54544.32507544802,1519.021943803319,10,2,0.2576572694699357,0.015537677151170088,0.5278506142682708,0.1759530313007173,22,udp,telnet,SF,normal
0.7470931633152473,70202.85729976381,15.314540976306771,5,5,0.05777816942877558,0.031342686714301564,0.8181883064929785,0.46173656603534535,17,udp,smtp,S0,r2l
1.4682217918184572,1047.6239201866429,27800.162340244275,15,5,0.04277513125306036,0.037890339458998175,0.9058164662004089,0.24035305341040822,15,udp,smtp,SF,normal
1.582447595963595,1286.4301887964662,300.13596935077095,8,4,0.060038347715295676,0.057493589819174164,0.31197992364571187,0.32797815963415383,16,udp,http,SF,normal
0.4087771990158115,1696.6835679304666,426.8996051478332,10,6,0.007622426437121594,0.051706347117808145,0.5109747702448684,0.14877663330444954,16,tcp,http,SF,normal
6.985614265472453,202.5727290628409,3376.6631589704443,13,8,0.152748526869434,0.058642800533198376,0.9063316583950496,0.28314182374255065,23,tcp,ssh,S0,normal
2.9844907542762815,474.7062098164817,812.1202284465168,10,4,0.14343103848051547,0.027721933862309693,0.6247950879894019,0.18017954000806852,21,tcp,ssh,SF,normal
5.610188838583165,400.1015806512557,7040.327033812757,13,3,0.04453046332032541,0.05625252971888896,0.9082936000968188,0.38009431925656934,13,udp,ssh,SF,dos
4.504303995068393,641.8822462376897,954.6764579625051,13,6,0.0531170649270143,0.039008800408374594,0.8525225236570574,0.6577197080413855,17,tcp,ftp,SF,normal
1.82210882476655,2781.1790214918997,64.24397056841924,8,4,0.1629916494401942,0.0016637633017487163,0.7781046533333603,0.6852913436353288,21,icmp,ftp,S0,normal
5.09887075853881,4762.030657979613,1193.3390433177187,10,2,0.0008776307460258067,0.04741392384460531,0.6053260654774509,0.6021519419459788,25,udp,smtp,SF,normal
0.18531091790623125,66237.42971059975,13.050433844925918,3,3,0.05209842754056561,0.028136697353546073,0.423745892261906,0.3416670701332304,13,udp,http,SF,normal
0.4362693892625349,404.75903653507595,558.7371329189065,10,1,0.17296994378048505,0.16444272926154654,0.5576276071516518,0.26194727874524987,21,tcp,telnet,SF,normal
0.09256393137366391,21346.53684753492,365.1506572707737,14,9,0.09252457932678455,0.12145675454761323,0.8185061412972379,0.18452401377823324,17,tcp,http,SF,normal
0.7870641736061736,1943.0657953132852,216.0801552963242,7,5,0.10747268593289067,0.08661869145188257,0.610296505617982,0.3600983415838055,30,udp,ftp,SF,normal
0.9842605835884372,2700.1769332943677,274.34528181816705,12,3,0.0992090404721593,0.03548837673042041,0.7992987592419556,0.2163167047598238,24,tcp,smtp,S0,normal
0.6331208864176514,11494.672938980399,1.4254005522306412,11,4,0.22269170111145617,0.025809222549100553,0.45579686746475123,0.3520458130413247,12,tcp,telnet,S0,normal
3.529115730481868,315.62536512966005,77.77540707490314,6,3,0.07644560439760821,0.02212949125590868,0.8386422602337443,0.09979009534407651,16,udp,ssh,S0,normal
0.8824539990597403,6404.905706522786,533.0070778912417,13,4,0.027966686586464146,0.03332557404393693,0.5478788215262598,0.10400191952567202,17,udp,ssh,SF,normal
0.6596056802684984,4158.477981288877,651.6901220323867,12,6,0.037696460885403474,0.036545643605682694,0.8385240737962143,0.33560871261694397,16,tcp,ftp,SF,normal
1.564814166415492,7981.666697856618,18.485276996723183,13,4,0.288003734809982,0.06274034733828776,0.8702224276526012,0.19207115177940598,25,udp,smtp,RSTR,r2l
0.3037962956412577,5315.260425645398,17981.945803221697,12,2,0.24930614665879852,0.25072398886931013,0.8797335081165247,0.35225292802993197,11,tcp,http,SF,normal
3.2409671915494624,404578.18298072513,30.008343370812472,16,6,0.1885682237735172,0.03393625062600405,0.5306873238743173,0.06090477273608398,26,tcp,ftp,S0,u2r
0.15495173762261802,832.5722721645205,7393.611544850784,4,3,0.011816564019511712,0.12047030969761355,0.9139934968512328,0.20802412969922343,15,tcp,http,RSTR,normal
8.66829267917464,1030.7130157139745,1453.2868825485905,13,6,0.24355444613930072,0.03238192475053168,0.682375442877717,0.3594329830749379,17,udp,telnet,S0,normal
2.958967552483023,857.2408753144916,58.05077568813077,13,2,0.01140261374122124,0.019970405041101685,0.5103342186304753,0.3867053617471576,21,tcp,http,SF,normal
0.4430788810117719,981.4644192706005,82944.9719067125,8,8,0.026440765504770508,0.11384093990658521,0.8251132808092536,0.14994632662312476,14,tcp,telnet,SF,normal
0.01107484075187095,833.1600373537149,11.23562467317833,16,3,0.026837799159864912,0.0015771905507337527,0.7366667911491237,0.5148729004971211,18,tcp,smtp,SF,r2l
3.379793554972252,32145.670732973413,6357.95790610549,11,6,0.209969615358372,0.0765460329963807,0.8314243287598716,0.2479509546038111,13,icmp,ftp,S0,normal
2.4541918147740893,51072.85879159426,8117.252015396288,8,4,0.10843422798439287,0.04206517254090512,0.6976181273965253,0.12208148647665364,19,tcp,http,S0,normal
2.611325817575998,951.9451451600637,53.95440687348309,12,5,0.03481972493100916,0.028134298835948635,0.7625676644235712,0.23774469999747827,16,tcp,smtp,S0,normal
2.950429052087027,564.1323312155212,26301.88530488399,12,6,0.0201526257359536,0.05566367944437716,0.8650527291356715,0.43486520932701733,25,tcp,smtp,SF,normal
0.1538585310275927,7652.832446768189,190.53967797328798,8,1,0.05003061065149654,0.0716419016787848,0.784629234955062,0.1513264748200158,21,tcp,http,REJ,u2r
0.887785344832465,987.8727673189966,959.1820479019099,9,5,0.04757896950458875,0.04531302806003439,0.9252079303891297,0.16765791324961588,17,tcp,ssh,S0,normal
0.2463002092088993,10570.93608520369,880.9188551597299,8,7,0.01610532309254251,0.07907187571138767,0.5762973668397018,0.46380243354720885,22,udp,ssh,SF,u2r
3.9770591433164455,4473.140625591097,269.6362357448601,16,6,0.034539499984225966,0.12372203117903748,0.749387117066602,0.4984588697346153,19,tcp,telnet,SF,normal
1.9526023834247481,143.81270165546002,4593.625311322727,9,6,0.05799376463179331,0.019894709958959842,0.9031502630500223,0.36374000370338555,23,icmp,smtp,S0,normal
0.803637602502602,65841.81505665381,4361.041402718831,4,7,0.03152883990340449,0.10071472287264732,0.8132021316300528,0.33754554672042236,21,tcp,ftp,SF,normal
0.13133613160956578,108202.02344510394,2.1263440154076396,6,4,0.1047955096977777,0.00020431128747126073,0.6409797751711973,0.3784446004270377,14,tcp,ftp,SF,normal
0.7449767008207074,875.1739083694767,20191.575231290586,9,3,0.1612520611508696,0.12964612025258404,0.491038072936916,0.4197495043913267,18,tcp,smtp,SF,u2r
0.7866284263682627,1372.7851071149253,2.7525397636681794,7,8,0.11581494547732533,0.016265725471525383,0.8271549520844974,0.1590130851715415,19,tcp,ssh,S0,normal
2.6157515679154817,5280.260863521272,8934.17074031424,13,4,0.025613349823436295,0.01404878569316618,0.4696031864322767,0.36050203757785226,21,udp,smtp,SF,probe
2.02977871785204,5819.173847068685,11850.38233361351,13,5,0.019136288056053496,0.09492195833886838,0.9692885131382633,0.36595982838439356,13,udp,telnet,SF,normal
4.3645038248030295,11126.54023282347,15.2884969050177,12,5,0.18424843236074537,0.016560149193836214,0.5464852406987742,0.18248656705316213,19,tcp,smtp,REJ,r2l
1.2781322667526196,166110.59451665686,117.63153286579652,9,3,0.03949427563726536,0.058428142739022096,0.4661196187076989,0.42685551104392044,24,tcp,http,S0,normal
0.2547447872310038,2092.480629081168,14.62724659336554,8,9,0.0294008879987504,0.08662399644633599,0.8820419379351058,0.5818892653626133,27,tcp,ssh,S0,normal
2.498252688633199,603.8981216379394,211.71412742257587,8,8,0.0678588383136372,0.006636595649271985,0.8877262133339233,0.07581456031984925,17,tcp,http,SF,r2l
2.860785506153728,188.9271600039946,160.11577502028464,7,6,0.024516010123383593,0.02482182960669974,0.683304303531715,0.3925089300669941,17,udp,http,SF,normal
1.6477749897716576,691.0000665768113,4183.826748595781,9,3,0.249721224484423,0.09111873944396393,0.8835009838183243,0.27212933063338274,20,udp,smtp,S0,u2r
2.947779933442729,2789.85821423206,20556.37186647484,6,5,0.010305830568763863,0.03900730802500574,0.6351763444959037,0.30916329986134594,13,tcp,smtp,RSTR,normal
1.3616294630205559,107916.78793353503,26557.074013566176,10,5,0.0613511489814285,0.08599814533078265,0.8989616184532184,0.10826599293927291,16,tcp,ftp,SF,r2l
1.479357677554534,1058.6792312393861,74.70118237039361,10,5,0.05766599206795925,0.03880339219104557,0.5064647763298662,0.1545560450662455,20,tcp,http,SF,u2r
1.1156283878168547,4663.753631861416,215.3650249049143,11,3,0.21716250431922723,0.046604739563972354,0.5533573286569416,0.048811035696093255,17,udp,smtp,SF,normal
0.05149554798022746,2884.6365963016347,2.5848963833256473,6,7,0.0674141361375185,0.20233565221460642,0.809115612641793,0.0628671364567116,25,tcp,ftp,S0,normal
0.22833487038373168,32105.62562557243,35.95937397450147,10,3,0.008131241592231856,0.035838617096893594,0.7541512090681813,0.4627346288934583,25,tcp,http,SF,normal
0.06386736258610765,466897.4184181542,7292.158701123872,8,0,0.15369162880127893,0.005036153355451764,0.7085797622290042,0.5336177719809133,17,tcp,ftp,SF,normal
2.023459101855099,1030.9772874669911,51366.85867586167,13,6,0.030064438633274886,0.04577764567702151,0.24527577744310403,0.47254457554139856,16,tcp,ssh,SF,normal
0.7547934175901997,1120.041609528252,9.943841197097766,9,6,0.093327368171814,0.11484716693712363,0.6575711791960498,0.09813009938088267,25,tcp,telnet,SF,probe
1.4208743542683802,24060.379299493707,68.21109415683813,13,4,0.0005913454880608585,0.07980786044684925,0.6177571355701333,0.6049479303093,15,udp,http,SF,normal
4.762531059691951,11658.408744189588,372.70332548202083,11,5,0.4893142883229581,0.008381480763381546,0.6936859111414817,0.6345082706067937,19,icmp,smtp,RSTR,normal
0.5734776459665967,119780.31689680916,934.9410474626567,7,9,0.10105671592140453,0.0463186979336349,0.5257810567744454,0.4621249653899417,27,tcp,ssh,S0,u2r
1.0565639497653452,9584.057986218959,35.558863150370435,11,5,0.1872139562268529,0.06918403517794196,0.34047192508145546,0.08747246875481392,16,tcp,ftp,SF,dos
2.8174982950771668,1453.0438156658079,1439.6900601438965,10,4,0.0707142715779878,0.03209295548196312,0.7064016140467941,0.71585771503596,24,tcp,telnet,SF,normal
0.5196103138347881,9713.866321504125,97.36647563945826,6,3,0.029076994243735048,0.22177292693943682,0.6483343074399543,0.38332861470326113,20,udp,http,SF,normal
0.16020855710035273,27375.59388097884,386.31117106629785,9,6,0.16210152577822376,0.15496308565218428,0.6695899281559065,0.390511796694874,13,tcp,telnet,S0,normal
0.6842806077741141,15382.17056852472,2077.359186174733,3,2,0.03265042068982564,0.006891053660435637,0.5616205496748949,0.3615448048663677,20,udp,ssh,SF,probe
0.3516167170001257,8221.829763252583,411.2769407814165,12,6,0.09749692308099273,0.013207839872402457,0.7447874858922472,0.3221478951995503,20,udp,telnet,RSTR,normal
5.3099001717612495,25168.52233907835,108.9449085618519,7,6,0.14212209001765796,0.026630454036550306,0.6269776600942651,0.1783987404106602,21,tcp,http,S0,normal
3.301774160969139,30902.463384556966,290.374244193169,7,6,0.06348303563733514,0.0403976143302636,0.7470358961342846,0.4043157939615162,18,tcp,ssh,SF,u2r
2.006988381041062,47302.4789442021,309.48546320666406,9,5,0.052948597560775044,0.01212056041153681,0.6010452169182238,0.3605938749466305,17,udp,ftp,REJ,normal
4.103039461041626,10909.83303847973,132.94917473731832,13,3,0.17659107253241682,0.03026514320451899,0.9097400455143091,0.33746196293789804,17,tcp,http,S0,normal
3.255937881481113,2134.0222097303745,185.60333927964714,8,4,0.009073160825960037,0.07117746678968574,0.7641865725265081,0.08040563083804571,17,tcp,telnet,SF,normal
0.41299095271727815,3997.511705330886,48822.25395266006,13,4,0.005512075403792869,0.04168938875936079,0.4999749239415045,0.5563575478529897,14,tcp,http,SF,normal
4.461626810471122,33290.18650600451,2170.598779714639,7,5,0.1644127414133493,0.06449780375198083,0.8814397458287173,0.2694401721759126,16,tcp,ssh,SF,normal
1.550199803932344,581.801112381967,166.26103377623411,10,4,0.012247352819815035,0.023231734117881823,0.6876358866423472,0.045136788998909265,14,udp,telnet,SF,u2r
3.2946965826071324,6231.339631166791,3264.504318627919,14,4,0.2966450505249459,0.0035593991736630934,0.7298865300436617,0.14346032666908662,21,tcp,ftp,SF,normal
4.528485298572463,1357.3945582969545,148.19686084157868,9,5,0.09450810311896155,0.004449834040923848,0.6832010240357794,0.5586525214457604,19,tcp,smtp,SF,normal
0.7654614328366369,3157.354100489968,13621.080559089914,13,5,0.001459201187749424,0.005362590426985803,0.7174876096042292,0.5337009887610445,16,udp,ftp,SF,normal
0.23318432024770167,38441.91674807756,1222.834222465975,10,5,0.3764578840447327,0.03659856744728842,0.8046893862669232,0.2765929291135009,21,tcp,http,SF,normal
0.5173734922787627,4368.601159475022,292.39147377297076,16,7,0.22349719838232537,0.07459876815300338,0.5164512967514832,0.2889912197399742,15,udp,smtp,RSTR,dos
1.1141153854972288,3271.072187756017,1545.5742102911834,16,3,0.34323565802995726,0.03700417148425489,0.6658010228353434,0.12044737495120787,16,tcp,ssh,S0,probe
3.40765945327789,196.42638263617417,3.6232504734646502,10,2,0.07701045923007781,0.14665486319970147,0.44354879358111027,0.5527940805017313,19,tcp,telnet,S0,normal
3.9426899437596665,13259.998253851556,13.73157043783389,10,4,0.22647326655692088,0.15581050763201268,0.9018036287197736,0.08482287739375409,24,tcp,telnet,SF,normal
0.013952818363301294,10839.67575105709,11.225915404357755,6,4,0.12291721676225321,0.020624880435596824,0.5548134784576445,0.5187200018286219,35,icmp,ssh,S0,normal
1.4297523186771115,225597.89019976626,619.4483254612728,19,6,0.05292027185149978,0.0021447596367803216,0.8567898119320846,0.2812234832951653,24,udp,http,RSTR,normal
1.0805466418373426,1610.7312221071588,72951.12668529234,12,3,0.00018823049241299214,0.009316389629528602,0.7043291055041203,0.31378062592304656,26,tcp,ftp,SF,normal
0.502334676551649,4620.696153628521,325754.86791107676,9,5,0.08692262859912338,0.016917851044477072,0.8139709926786406,0.3535581607662735,18,icmp,smtp,S0,normal
0.2553607830912936,4908.714468285508,2735.7292193868134,12,5,0.03462166252405111,0.015673220390533836,0.606154341226296,0.1575646582545246,15,udp,ssh,SF,normal
0.8238171597248649,69905.98588450874,1812.6287611379,8,5,0.16237543796564807,0.12684894219634654,0.8198892114774011,0.20655742852669245,20,tcp,http,REJ,normal
5.726242245382299,2463.67381404336,1.8163460124902764,9,5,0.010006940656780103,0.006044517854498653,0.6685537262831482,0.03817415719310462,19,tcp,http,REJ,normal
0.7807676057629488,5208.478468710604,79.20018231683214,13,3,0.03193715122649965,0.05151059030236553,0.8636800063427981,0.1511697705643446,16,tcp,smtp,RSTR,normal
1.4629056115203039,10054.675401950202,37.96439490384906,9,10,0.006771757287428577,0.14689197843414242,0.5980163881168917,0.511890964993379,20,tcp,ssh,SF,normal
2.4281739537617097,4329.547215294381,62.64332962774551,5,5,0.1325615927576415,0.16801646181565863,0.6765637350058052,0.2636302201492131,19,tcp,ftp,SF,normal
0.9039489979339247,1220.6426616780284,243.60998985348164,9,4,0.010978123817451295,0.09015386489018538,0.7898839545584008,0.13355576815901535,18,tcp,ftp,SF,normal
7.135596276583399,4394.811791131887,97.87863246289969,11,4,0.1079230091457689,0.06904384146534734,0.7341942658468078,0.13223274262078688,26,tcp,ssh,SF,normal
6.564019729082796,25521.167879618286,1.0640693516022615,9,7,0.08917316015919034,0.08575265466713054,0.6764756356263524,0.2142364931457141,24,tcp,telnet,SF,normal
0.5801225899844106,382.5920971617229,3803.7046106599946,10,3,0.021524768629359967,0.07053476888916282,0.42388575915140875,0.4407400566225271,20,tcp,ftp,SF,normal
1.3753185569276944,3889.1245049756512,16.147591780327044,10,6,0.1393119884718374,0.004856402675096386,0.8007231874973253,0.3673435673014143,17,tcp,telnet,S0,normal
0.7158609201580935,734.9175897383608,826.9469887742689,18,2,0.0075322879615641386,0.17061216619658823,0.32454132801828517,0.28398740313609416,22,tcp,ssh,SF,u2r
0.6704993527621634,32535.7010040786,203261.3786274475,15,4,0.025895857457874687,0.0621429557438341,0.6518486792339494,0.25752321413877466,22,tcp,http,REJ,normal
0.07516895553104506,141.6878205208238,25.58090629217751,11,4,0.055401446659267606,0.0030128500503718287,0.7801581439410885,0.22823438073057692,22,udp,ssh,SF,normal
1.8809841419651863,974.7259021327452,0.2037497878193787,13,4,0.00882470093267578,0.023513677417512042,0.9106911740494245,0.17977873170811787,14,tcp,http,SF,normal
1.397039265659277,6338.666855287149,171.05537497766034,12,8,0.02597693988452487,0.016070530364191284,0.7156472491178638,0.26017184114668324,19,tcp,ssh,S0,normal
0.10570217476078496,68257.8727790514,10969.554097501667,10,5,0.12815133321683692,0.17123140871695508,0.9543075549281048,0.24769124271203083,18,tcp,telnet,S0,normal
0.6532518420207387,2613.6408183922817,143636.68401145408,9,8,0.0919259808288748,0.14044444774607803,0.8331104756138773,0.10943592386499575,22,tcp,telnet,SF,normal
4.777721902178681,982.0094648160849,10.088046586291126,15,5,0.0647854855828612,0.12131372474660146,0.655324787823899,0.10460167715459627,25,udp,ssh,REJ,normal
0.5477211042841541,128324.06983353588,1790.2269342498503,14,7,0.04732688111489203,0.13886907640814838,0.7490870759864445,0.3766785077059424,21,tcp,http,SF,normal
0.3130617219709395,164.67473069743653,99.88990501622064,10,8,0.13732376294280416,0.011439783878377246,0.880071559728611,0.29682843898835165,23,tcp,ssh,REJ,r2l
1.3445442189472725,36.68573864501257,293.58139819525564,11,3,0.07074595320136397,0.029367364673222544,0.6613057181713049,0.17919070035272883,21,tcp,http,REJ,r2l
8.48807396523052,7186.9984378210675,1124703.5424270462,19,4,0.23992779854328253,0.1334387622342837,0.8056439229479081,0.29912696523232296,16,tcp,telnet,SF,normal
0.5542896271194524,1092.1369399146104,4.441930213806712,12,6,0.13056140686451445,0.03511621873633557,0.477087505896994,0.27826388474813935,14,tcp,smtp,RSTR,dos
2.2303100205945867,386.6555966768915,863.69438441142,17,4,0.013125582013068349,0.021137793128924387,0.5852748072405953,0.30557695056537276,22,tcp,ftp,REJ,normal
2.8677752524789257,12292.110276308353,1641.0302344009103,13,4,0.22422509610035962,0.03225151141936177,0.7896967502887056,0.6565326402633581,18,tcp,telnet,RSTR,normal
0.5426663446716116,4854.208926752103,10481.415073089998,11,6,0.0325046462291856,0.03091773833734497,0.557994617185037,0.7519924737451944,19,udp,ssh,REJ,normal
2.6054978569846323,964.724664173164,541.2869042762754,12,2,0.24889004055171424,0.018608695793176786,0.3223518521050061,0.340217776974123,23,tcp,ssh,REJ,normal
0.917045598528608,230.3019335681278,1016.5314971917052,16,4,0.14001575673697156,0.11041384419520948,0.7372926231260074,0.03949520659385452,21,tcp,http,SF,normal
2.0010074954635426,17067.215099172005,124.59323332985268,11,2,0.07418316497596163,0.0340160296457487,0.8127499338348504,0.3579362923584815,23,tcp,ftp,SF,normal
2.0076756542752765,10942.421070415652,904.4986603460169,8,8,0.01897056398926159,0.09885804957749451,0.7745722986589246,0.29065633434648014,22,icmp,telnet,RSTR,probe
1.5347704999046976,2444.628071742721,144.08784863174688,9,7,0.10521941200303378,0.04893091387239048,0.8576468691695879,0.25707837802551853,16,tcp,ftp,S0,normal
0.1892583176232419,119763.46985696402,2603.769989047175,6,2,0.1421087964068741,0.06534736539940614,0.8025798143493756,0.24243983057427285,18,tcp,ftp,SF,r2l
3.607289588492594,350.6646898654031,133.10908657704584,5,5,0.04234241223663537,0.05936931935204627,0.5609299760516325,0.10146814458912908,29,tcp,telnet,SF,normal
0.7736205873347932,141.02675979489496,1250.5030404554982,5,6,0.2796774869020188,0.056793076124375334,0.9098230334761975,0.13158247408956816,18,tcp,http,S0,normal
0.4128642132151131,747.0886555637062,369.5224731401256,12,7,0.0666855616365874,0.08478099165849137,0.9068571132678728,0.33842060629878706,20,tcp,http,SF,normal
0.0832595195886904,2721.1992620599094,11827.12323875541,6,7,0.017605569104226268,0.0400430774846208,0.5959403457832929,0.6521073148419838,14,udp,http,SF,normal
1.787556809189167,4849.732843720452,345.7855652210192,20,7,0.0825585199256149,0.01174508063708937,0.9375306197807413,0.2130674089555036,20,tcp,smtp,SF,normal
2.2637034685346977,1840.012942024644,1.9756601494307293,16,6,0.1849669138313951,0.16539209622733966,0.527404857614277,0.43575994594888523,17,udp,ftp,S0,normal
